game_date,home_team,away_team,home_score,away_score,stadium,total_yards,rush_attempts,pass_attempts,completions,first_downs,third_down_attempts,third_down_conv,fourth_down_attempts,fourth_down_conv,turnovers,penalty_yards,season,week,home_win,away_win,tie,home_total_yards,away_total_yards,home_rush_attempts,away_rush_attempts,home_pass_attempts,away_pass_attempts,home_completions,away_completions,home_first_downs,away_first_downs,home_third_down_attempts,away_third_down_attempts,home_third_down_conv,away_third_down_conv,home_fourth_down_attempts,away_fourth_down_attempts,home_fourth_down_conv,away_fourth_down_conv,home_turnovers,away_turnovers,home_penalty_yards,away_penalty_yards,home_completion_pct,away_completion_pct,home_third_down_pct,away_third_down_pct,home_fourth_down_pct,away_fourth_down_pct,home_yards_per_play,away_yards_per_play,game_id,h2h_games,h2h_home_wins,h2h_away_wins,h2h_avg_point_diff,home_team_opponent,away_team_opponent,home_score_opponent,away_score_opponent,stadium_opponent,total_yards_opponent,rush_attempts_opponent,pass_attempts_opponent,completions_opponent,first_downs_opponent,third_down_attempts_opponent,third_down_conv_opponent,fourth_down_attempts_opponent,fourth_down_conv_opponent,turnovers_opponent,penalty_yards_opponent,home_win_opponent,away_win_opponent,tie_opponent,home_total_yards_opponent,away_total_yards_opponent,home_rush_attempts_opponent,away_rush_attempts_opponent,home_pass_attempts_opponent,away_pass_attempts_opponent,home_completions_opponent,away_completions_opponent,home_first_downs_opponent,away_first_downs_opponent,home_third_down_attempts_opponent,away_third_down_attempts_opponent,home_third_down_conv_opponent,away_third_down_conv_opponent,home_fourth_down_attempts_opponent,away_fourth_down_attempts_opponent,home_fourth_down_conv_opponent,away_fourth_down_conv_opponent,home_turnovers_opponent,away_turnovers_opponent,home_penalty_yards_opponent,away_penalty_yards_opponent,home_completion_pct_opponent,away_completion_pct_opponent,home_third_down_pct_opponent,away_third_down_pct_opponent,home_fourth_down_pct_opponent,away_fourth_down_pct_opponent,home_yards_per_play_opponent,away_yards_per_play_opponent,home_total_yards_rolling,away_total_yards_rolling,home_rush_attempts_rolling,away_rush_attempts_rolling,home_pass_attempts_rolling,away_pass_attempts_rolling,home_completions_rolling,away_completions_rolling,home_first_downs_rolling,away_first_downs_rolling,home_third_down_attempts_rolling,away_third_down_attempts_rolling,home_third_down_conv_rolling,away_third_down_conv_rolling,home_fourth_down_attempts_rolling,away_fourth_down_attempts_rolling,home_fourth_down_conv_rolling,away_fourth_down_conv_rolling,home_turnovers_rolling,away_turnovers_rolling,home_penalty_yards_rolling,away_penalty_yards_rolling,home_completion_pct_rolling,away_completion_pct_rolling,home_third_down_pct_rolling,away_third_down_pct_rolling,home_fourth_down_pct_rolling,away_fourth_down_pct_rolling,home_yards_per_play_rolling,away_yards_per_play_rolling,home_streak,away_streak,weather_impact,home_total_plays,away_total_plays,home_epa_per_play,away_epa_per_play,home_success_rate,away_success_rate,home_explosive_rate,away_explosive_rate,home_last3_wins,away_last3_wins,home_last3_win_pct,away_last3_win_pct,home_last3_points,away_last3_points,home_last3_points_allowed,away_last3_points_allowed,home_last5_wins,away_last5_wins,home_last5_win_pct,away_last5_win_pct,home_last5_points,away_last5_points,home_last5_points_allowed,away_last5_points_allowed,home_point_diff_momentum,away_point_diff_momentum,home_win_pct_season,away_win_pct_season,point_differential,abs_point_differential,late_season,must_win_home,must_win_away,close_game,one_score_game,two_score_game,home_pass_efficiency,away_pass_efficiency,home_yards_per_pass,away_yards_per_pass,home_yards_per_rush,away_yards_per_rush,home_pass_ratio,away_pass_ratio,home_third_down_efficiency,away_third_down_efficiency,home_fourth_down_efficiency,away_fourth_down_efficiency,home_division,away_division,division_game,home_div_record,away_div_record,game_hour,is_primetime,is_afternoon,is_early,is_sunday,is_monday,is_thursday,home_primetime_record,away_primetime_record,home_season_wins,home_season_games,home_season_winpct,home_points_scored,home_point_diff,away_season_wins,away_season_games,away_season_winpct,away_points_scored,away_point_diff,win_pct_diff,point_diff_advantage,scoring_diff,home_season_winpct_rank,away_season_winpct_rank,home_points_scored_rank,away_points_scored_rank,home_point_diff_rank,away_point_diff_rank
2023-09-25,TB,PHI,11.0,25.0,Raymond James Stadium,648.0,57.0,66.0,38.0,39.0,26.0,15.0,3.0,2.0,5.0,40.0,2023,77,0,1,0,648.0,648.0,57.0,57.0,66.0,66.0,38.0,38.0,39.0,39.0,26.0,26.0,15.0,15.0,3.0,3.0,2.0,2.0,5.0,5.0,40.0,40.0,0.5757575757575758,0.5757575757575758,0.5769230769230769,0.5769230769230769,0.6666666666666666,0.6666666666666666,5.2682926829268295,5.2682926829268295,1101,1,0,0,-6.0,TB,PHI,11.0,25.0,Raymond James Stadium,648.0,57.0,66.0,38.0,39.0,26.0,15.0,3.0,2.0,5.0,40.0,0,1,0,648.0,648.0,57.0,57.0,66.0,66.0,38.0,38.0,39.0,39.0,26.0,26.0,15.0,15.0,3.0,3.0,2.0,2.0,5.0,5.0,40.0,40.0,0.5757575757575758,0.5757575757575758,0.5769230769230769,0.5769230769230769,0.6666666666666666,0.6666666666666666,5.2682926829268295,5.2682926829268295,729.3333333333334,721.6666666666666,47.666666666666664,57.0,82.33333333333333,80.0,52.0,48.0,41.666666666666664,41.666666666666664,26.333333333333332,28.666666666666668,10.333333333333334,13.0,2.6666666666666665,4.0,2.0,1.6666666666666667,6.666666666666667,6.0,92.0,66.66666666666667,0.6298648428594692,0.5959958002968756,0.38923076923076927,0.4519704433497537,0.8055555555555555,0.42777777777777776,5.609918041290591,5.2631166705634795,2,3,True,123.0,123.0,3.4390243902439024,3.4390243902439024,0.3170731707317073,0.3170731707317073,0.2634146341463415,0.2634146341463415,2.0,2.0,0.6666666666666666,0.6666666666666666,26.666666666666668,28.0,25.0,26.666666666666668,4.0,4.0,0.8,0.8,23.6,29.8,21.4,23.6,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,-14.0,14.0,True,False,False,False,False,True,0.5757575757575758,0.5757575757575758,9.818181818181818,9.818181818181818,11.368421052631579,11.368421052631579,0.5365853658536586,0.5365853658536586,0.5769230769230769,0.5769230769230769,0.6666666666666666,0.6666666666666666,NFC_SOUTH,NFC_EAST,False,0.5,0.5,0,False,False,True,False,True,False,,,2.0,3,0.6666666666666666,22.666666666666668,0.6666666666666666,0.0,2,0.0,25.0,9.5,0.6666666666666666,-8.833333333333334,-2.333333333333332,5,1,4,7,4,8
2023-09-25,CIN,LA,19.0,16.0,Paycor Stadium,601.0,36.0,90.0,44.0,34.0,28.0,6.0,2.0,2.0,3.0,77.0,2023,78,1,0,0,601.0,601.0,36.0,36.0,90.0,90.0,44.0,44.0,34.0,34.0,28.0,28.0,6.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,77.0,77.0,0.4888888888888889,0.4888888888888889,0.21428571428571427,0.21428571428571427,1.0,1.0,4.76984126984127,4.76984126984127,1102,1,0,1,14.0,CIN,LA,19.0,16.0,Paycor Stadium,601.0,36.0,90.0,44.0,34.0,28.0,6.0,2.0,2.0,3.0,77.0,1,0,0,601.0,601.0,36.0,36.0,90.0,90.0,44.0,44.0,34.0,34.0,28.0,28.0,6.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,77.0,77.0,0.4888888888888889,0.4888888888888889,0.21428571428571427,0.21428571428571427,1.0,1.0,4.76984126984127,4.76984126984127,682.3333333333334,661.6666666666666,50.0,59.666666666666664,82.33333333333333,61.333333333333336,46.333333333333336,35.666666666666664,40.0,36.333333333333336,30.0,25.0,13.333333333333334,10.0,3.3333333333333335,1.0,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,92.33333333333333,68.0,0.5694202898550725,0.5862485522862881,0.4477814856012854,0.39999999999999997,0.5,0.6666666666666666,5.170344940612996,5.508336932718028,-2,-1,True,126.0,126.0,3.6984126984126986,3.6984126984126986,0.2698412698412698,0.2698412698412698,0.23849206349206348,0.23849206349206348,2.0,1.0,0.6666666666666666,0.3333333333333333,24.666666666666668,18.666666666666668,17.666666666666668,21.0,4.0,1.0,0.8,0.2,28.6,15.6,19.6,22.6,7.0,-2.3333333333333335,0.6666666666666666,0.25,3.0,3.0,True,False,False,True,True,True,0.4888888888888889,0.4888888888888889,6.677777777777778,6.677777777777778,16.694444444444443,16.694444444444443,0.7142857142857143,0.7142857142857143,0.21428571428571427,0.21428571428571427,1.0,1.0,AFC_NORTH,NFC_EAST,False,0.5,0.5,0,False,False,True,False,True,False,,,2.0,3,0.6666666666666666,23.333333333333332,3.6666666666666665,3.0,4,0.75,18.0,-2.5,-0.08333333333333337,6.166666666666666,5.333333333333332,5,6,5,3,5,5
2023-09-28,GB,DET,20.0,34.0,Lambeau Field,633.0,56.0,72.0,42.0,40.0,28.0,10.0,3.0,3.0,5.0,101.0,2023,79,0,1,0,633.0,633.0,56.0,56.0,72.0,72.0,42.0,42.0,40.0,40.0,28.0,28.0,10.0,10.0,3.0,3.0,3.0,3.0,5.0,5.0,101.0,101.0,0.5833333333333334,0.5833333333333334,0.35714285714285715,0.35714285714285715,1.0,1.0,4.9453125,4.9453125,1103,8,3,2,4.875,GB,DET,20.0,34.0,Lambeau Field,633.0,56.0,72.0,42.0,40.0,28.0,10.0,3.0,3.0,5.0,101.0,0,1,0,633.0,633.0,56.0,56.0,72.0,72.0,42.0,42.0,40.0,40.0,28.0,28.0,10.0,10.0,3.0,3.0,3.0,3.0,5.0,5.0,101.0,101.0,0.5833333333333334,0.5833333333333334,0.35714285714285715,0.35714285714285715,1.0,1.0,4.9453125,4.9453125,623.0,749.6666666666666,51.333333333333336,57.0,71.0,68.33333333333333,41.333333333333336,41.0,37.0,42.0,26.666666666666668,24.666666666666668,10.666666666666666,8.333333333333334,3.6666666666666665,4.0,2.0,2.3333333333333335,3.6666666666666665,2.6666666666666665,122.33333333333333,100.66666666666667,0.5869047619047619,0.6014646464646465,0.40277777777777773,0.3371647509578544,0.5277777777777777,0.5833333333333334,5.116519387705829,5.972623468686461,1,1,True,128.0,128.0,3.1875,3.1875,0.3125,0.3125,0.247265625,0.247265625,2.0,2.0,0.6666666666666666,0.6666666666666666,25.0,21.333333333333332,18.0,24.333333333333332,3.0,4.0,0.6,0.8,23.2,23.0,18.6,21.6,7.0,-3.0,0.5,1.0,-14.0,14.0,True,True,False,False,False,True,0.5833333333333334,0.5833333333333334,8.791666666666666,8.791666666666666,11.303571428571429,11.303571428571429,0.5625,0.5625,0.35714285714285715,0.35714285714285715,1.0,1.0,NFC_NORTH,NFC_NORTH,True,0.25,0.5,0,False,False,True,False,False,True,,,2.0,4,0.5,23.75,1.75,0.0,3,0.0,25.0,6.333333333333333,0.5,-4.583333333333333,-1.25,3,1,5,7,5,7
2023-10-01,JAX,ATL,23.0,7.0,Wembley Stadium,587.0,54.0,67.0,42.0,33.0,26.0,11.0,3.0,1.0,5.0,75.0,2023,80,1,0,0,587.0,587.0,54.0,54.0,67.0,67.0,42.0,42.0,33.0,33.0,26.0,26.0,11.0,11.0,3.0,3.0,1.0,1.0,5.0,5.0,75.0,75.0,0.6268656716417911,0.6268656716417911,0.4230769230769231,0.4230769230769231,0.3333333333333333,0.3333333333333333,4.851239669421488,4.851239669421488,1104,2,0,1,2.5,JAX,ATL,23.0,7.0,Wembley Stadium,587.0,54.0,67.0,42.0,33.0,26.0,11.0,3.0,1.0,5.0,75.0,1,0,0,587.0,587.0,54.0,54.0,67.0,67.0,42.0,42.0,33.0,33.0,26.0,26.0,11.0,11.0,3.0,3.0,1.0,1.0,5.0,5.0,75.0,75.0,0.6268656716417911,0.6268656716417911,0.4230769230769231,0.4230769230769231,0.3333333333333333,0.3333333333333333,4.851239669421488,4.851239669421488,658.0,613.0,48.666666666666664,64.33333333333333,75.33333333333333,60.333333333333336,47.0,33.333333333333336,35.333333333333336,34.333333333333336,27.0,27.0,10.666666666666666,10.333333333333334,2.6666666666666665,2.3333333333333335,1.3333333333333333,0.3333333333333333,4.666666666666667,2.6666666666666665,97.66666666666667,91.0,0.6258417508417509,0.5524132730015082,0.39095238095238094,0.3834622167955501,0.38888888888888884,0.08333333333333333,5.293923319327731,4.929043927648579,-2,-1,True,121.0,121.0,2.9917355371900825,2.9917355371900825,0.2727272727272727,0.2727272727272727,0.24256198347107438,0.24256198347107438,1.0,0.0,0.3333333333333333,0.0,15.333333333333334,11.0,23.333333333333332,19.333333333333332,3.0,0.0,0.6,0.0,22.8,12.2,26.2,20.4,-8.0,-8.333333333333334,0.5,0.0,16.0,16.0,True,True,False,False,False,False,0.6268656716417911,0.6268656716417911,8.761194029850746,8.761194029850746,10.87037037037037,10.87037037037037,0.5537190082644629,0.5537190082644629,0.4230769230769231,0.4230769230769231,0.3333333333333333,0.3333333333333333,AFC_SOUTH,NFC_SOUTH,False,0.5,0.5,0,False,False,True,True,False,False,,,2.0,4,0.5,17.25,-2.0,2.0,2,1.0,6.5,-15.0,-0.5,13.0,10.75,3,7,2,1,3,1
2023-10-01,BUF,MIA,48.0,20.0,New Era Field,807.0,48.0,67.0,46.0,43.0,20.0,8.0,3.0,0.0,5.0,118.0,2023,81,1,0,0,807.0,807.0,48.0,48.0,67.0,67.0,46.0,46.0,43.0,43.0,20.0,20.0,8.0,8.0,3.0,3.0,0.0,0.0,5.0,5.0,118.0,118.0,0.6865671641791045,0.6865671641791045,0.4,0.4,0.0,0.0,7.017391304347826,7.017391304347826,1105,8,4,1,0.625,BUF,MIA,48.0,20.0,New Era Field,807.0,48.0,67.0,46.0,43.0,20.0,8.0,3.0,0.0,5.0,118.0,1,0,0,807.0,807.0,48.0,48.0,67.0,67.0,46.0,46.0,43.0,43.0,20.0,20.0,8.0,8.0,3.0,3.0,0.0,0.0,5.0,5.0,118.0,118.0,0.6865671641791045,0.6865671641791045,0.4,0.4,0.0,0.0,7.017391304347826,7.017391304347826,737.0,742.6666666666666,51.0,54.333333333333336,71.0,78.66666666666667,44.666666666666664,49.0,42.666666666666664,45.666666666666664,24.333333333333332,25.333333333333332,11.333333333333334,11.0,2.3333333333333335,2.6666666666666665,2.0,1.3333333333333333,4.333333333333333,3.3333333333333335,67.33333333333333,103.0,0.6353439153439154,0.6230189563522898,0.4680952380952381,0.4383333333333333,0.9166666666666666,0.5,6.032875820249012,5.540058641122471,2,4,True,115.0,115.0,5.060869565217391,5.060869565217391,0.3739130434782609,0.3739130434782609,0.3508695652173913,0.3508695652173913,3.0,2.0,1.0,0.6666666666666666,35.0,27.0,20.666666666666668,24.666666666666668,5.0,2.0,1.0,0.4,31.2,25.4,19.4,25.8,14.333333333333334,2.3333333333333335,1.0,0.5,28.0,28.0,True,False,True,False,False,False,0.6865671641791045,0.6865671641791045,12.044776119402986,12.044776119402986,16.8125,16.8125,0.5826086956521739,0.5826086956521739,0.4,0.4,0.0,0.0,AFC_EAST,AFC_EAST,True,1.0,0.5,0,False,False,True,True,False,False,,,3.0,3,1.0,40.333333333333336,22.666666666666668,2.0,4,0.5,25.25,-5.25,0.5,27.916666666666668,15.083333333333336,7,3,8,7,8,3
2023-10-01,CAR,MIN,13.0,21.0,Bank of America Stadium,497.0,54.0,58.0,37.0,34.0,22.0,6.0,5.0,3.0,5.0,117.0,2023,82,0,1,0,497.0,497.0,54.0,54.0,58.0,58.0,37.0,37.0,34.0,34.0,22.0,22.0,6.0,6.0,5.0,5.0,3.0,3.0,5.0,5.0,117.0,117.0,0.6379310344827587,0.6379310344827587,0.2727272727272727,0.2727272727272727,0.6,0.6,4.4375,4.4375,1106,2,0,1,-2.5,CAR,MIN,13.0,21.0,Bank of America Stadium,497.0,54.0,58.0,37.0,34.0,22.0,6.0,5.0,3.0,5.0,117.0,0,1,0,497.0,497.0,54.0,54.0,58.0,58.0,37.0,37.0,34.0,34.0,22.0,22.0,6.0,6.0,5.0,5.0,3.0,3.0,5.0,5.0,117.0,117.0,0.6379310344827587,0.6379310344827587,0.2727272727272727,0.2727272727272727,0.6,0.6,4.4375,4.4375,689.0,735.3333333333334,58.0,56.666666666666664,65.0,66.66666666666667,38.333333333333336,43.0,41.0,40.333333333333336,26.0,22.666666666666668,11.333333333333334,10.666666666666666,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,5.666666666666667,97.33333333333333,60.333333333333336,0.5943408771256872,0.6441743997643247,0.4308641975308641,0.4666666666666666,0.5833333333333334,0.4444444444444445,5.580582626263939,5.953360263890967,-3,-3,True,112.0,112.0,2.4285714285714284,2.4285714285714284,0.30357142857142855,0.30357142857142855,0.221875,0.221875,1.0,1.0,0.3333333333333333,0.3333333333333333,23.333333333333332,24.666666666666668,22.333333333333332,29.333333333333332,3.0,2.0,0.6,0.4,23.6,26.0,18.4,30.4,1.0,-4.666666666666667,0.0,0.5,-8.0,8.0,True,False,True,False,True,True,0.6379310344827587,0.6379310344827587,8.568965517241379,8.568965517241379,9.203703703703704,9.203703703703704,0.5178571428571429,0.5178571428571429,0.2727272727272727,0.2727272727272727,0.6,0.6,NFC_SOUTH,NFC_NORTH,False,0.5,0.5,0,False,False,True,True,False,False,,,0.0,2,0.0,15.0,-5.5,2.0,4,0.5,23.75,-1.5,-0.5,-4.0,-8.75,1,3,1,6,2,5
2023-10-01,CHI,DEN,28.0,31.0,Soldier Field,782.0,50.0,68.0,49.0,43.0,23.0,12.0,3.0,1.0,2.0,130.0,2023,83,0,1,0,782.0,782.0,50.0,50.0,68.0,68.0,49.0,49.0,43.0,43.0,23.0,23.0,12.0,12.0,3.0,3.0,1.0,1.0,2.0,2.0,130.0,130.0,0.7205882352941176,0.7205882352941176,0.5217391304347826,0.5217391304347826,0.3333333333333333,0.3333333333333333,6.627118644067797,6.627118644067797,1107,1,0,0,-2.0,CHI,DEN,28.0,31.0,Soldier Field,782.0,50.0,68.0,49.0,43.0,23.0,12.0,3.0,1.0,2.0,130.0,0,1,0,782.0,782.0,50.0,50.0,68.0,68.0,49.0,49.0,43.0,43.0,23.0,23.0,12.0,12.0,3.0,3.0,1.0,1.0,2.0,2.0,130.0,130.0,0.7205882352941176,0.7205882352941176,0.5217391304347826,0.5217391304347826,0.3333333333333333,0.3333333333333333,6.627118644067797,6.627118644067797,673.3333333333334,827.6666666666666,60.666666666666664,53.666666666666664,63.333333333333336,73.33333333333333,37.666666666666664,48.666666666666664,36.0,44.333333333333336,24.0,20.666666666666668,9.333333333333334,7.333333333333333,4.0,3.6666666666666665,1.3333333333333333,1.6666666666666667,5.666666666666667,4.333333333333333,98.0,72.0,0.5957995656549605,0.6647894070022558,0.38720639680159924,0.3563492063492064,0.3000000000000001,0.47222222222222215,5.445237313395135,6.494551078551079,-13,-3,True,118.0,118.0,5.864406779661017,5.864406779661017,0.3644067796610169,0.3644067796610169,0.3313559322033898,0.3313559322033898,0.0,0.0,0.0,0.0,15.333333333333334,19.333333333333332,34.0,49.333333333333336,0.0,0.0,0.0,0.0,17.0,15.4,31.0,36.2,-18.666666666666668,-30.0,0.0,0.3333333333333333,-3.0,3.0,True,False,False,True,True,True,0.7205882352941176,0.7205882352941176,11.5,11.5,15.64,15.64,0.576271186440678,0.576271186440678,0.5217391304347826,0.5217391304347826,0.3333333333333333,0.3333333333333333,NFC_NORTH,AFC_WEST,False,0.5,0.5,0,False,False,True,True,False,False,,,0.0,3,0.0,20.333333333333332,-12.333333333333334,2.0,3,0.6666666666666666,25.0,-16.666666666666668,-0.6666666666666666,4.333333333333334,-4.666666666666668,1,5,3,7,1,1
2023-10-01,CLE,BAL,3.0,28.0,FirstEnergy Stadium,462.0,58.0,62.0,34.0,29.0,28.0,8.0,2.0,2.0,6.0,134.0,2023,84,0,1,0,462.0,462.0,58.0,58.0,62.0,62.0,34.0,34.0,29.0,29.0,28.0,28.0,8.0,8.0,2.0,2.0,2.0,2.0,6.0,6.0,134.0,134.0,0.5483870967741935,0.5483870967741935,0.2857142857142857,0.2857142857142857,1.0,1.0,3.85,3.85,1108,8,2,3,2.125,CLE,BAL,3.0,28.0,FirstEnergy Stadium,462.0,58.0,62.0,34.0,29.0,28.0,8.0,2.0,2.0,6.0,134.0,0,1,0,462.0,462.0,58.0,58.0,62.0,62.0,34.0,34.0,29.0,29.0,28.0,28.0,8.0,8.0,2.0,2.0,2.0,2.0,6.0,6.0,134.0,134.0,0.5483870967741935,0.5483870967741935,0.2857142857142857,0.2857142857142857,1.0,1.0,3.85,3.85,474.0,649.0,60.0,53.333333333333336,60.0,77.0,31.0,43.333333333333336,28.0,38.333333333333336,28.333333333333332,29.0,9.333333333333334,13.333333333333334,2.0,3.0,1.0,1.0,3.3333333333333335,3.6666666666666665,83.0,66.66666666666667,0.5132575757575757,0.5683786231884058,0.32616981831664815,0.46012716461363107,0.4444444444444445,0.4666666666666666,3.9493575054151293,4.990029418984498,1,-1,True,120.0,120.0,1.6,1.6,0.24166666666666667,0.24166666666666667,0.1925,0.1925,2.0,1.0,0.6666666666666666,0.3333333333333333,20.333333333333332,15.333333333333334,7.666666666666667,21.333333333333332,4.0,2.0,0.8,0.4,19.4,17.8,8.6,21.2,12.666666666666666,-6.0,0.6666666666666666,0.6666666666666666,-25.0,25.0,True,False,False,False,False,False,0.5483870967741935,0.5483870967741935,7.451612903225806,7.451612903225806,7.9655172413793105,7.9655172413793105,0.5166666666666667,0.5166666666666667,0.2857142857142857,0.2857142857142857,1.0,1.0,AFC_NORTH,AFC_NORTH,True,0.6666666666666666,0.5,0,False,False,True,True,False,False,,,2.0,3,0.6666666666666666,18.0,6.666666666666667,1.0,3,0.3333333333333333,23.666666666666668,5.666666666666667,0.3333333333333333,1.0,-5.666666666666668,5,2,2,6,6,7
2023-10-01,HOU,PIT,30.0,6.0,NRG Stadium,676.0,63.0,62.0,35.0,36.0,26.0,12.0,2.0,0.0,5.0,81.0,2023,85,1,0,0,676.0,676.0,63.0,63.0,62.0,62.0,35.0,35.0,36.0,36.0,26.0,26.0,12.0,12.0,2.0,2.0,0.0,0.0,5.0,5.0,81.0,81.0,0.5645161290322581,0.5645161290322581,0.46153846153846156,0.46153846153846156,0.0,0.0,5.408,5.408,1109,1,0,1,7.0,HOU,PIT,30.0,6.0,NRG Stadium,676.0,63.0,62.0,35.0,36.0,26.0,12.0,2.0,0.0,5.0,81.0,1,0,0,676.0,676.0,63.0,63.0,62.0,62.0,35.0,35.0,36.0,36.0,26.0,26.0,12.0,12.0,2.0,2.0,0.0,0.0,5.0,5.0,81.0,81.0,0.5645161290322581,0.5645161290322581,0.46153846153846156,0.46153846153846156,0.0,0.0,5.408,5.408,693.0,607.3333333333334,53.333333333333336,60.0,79.0,59.666666666666664,50.666666666666664,34.666666666666664,42.0,35.333333333333336,27.333333333333332,27.666666666666668,11.666666666666666,13.666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,4.0,2.0,90.66666666666667,99.66666666666667,0.6418667232620721,0.5842433383609854,0.42774800283142883,0.49514991181657847,0.3333333333333333,0.16666666666666663,5.22883250704773,5.060374436936937,1,2,True,125.0,125.0,3.608,3.608,0.288,0.288,0.27040000000000003,0.27040000000000003,0.0,3.0,0.0,1.0,15.666666666666666,21.0,30.666666666666668,15.666666666666666,0.0,5.0,0.0,1.0,14.2,21.2,28.4,16.0,-15.0,5.333333333333333,0.3333333333333333,0.6666666666666666,24.0,24.0,True,False,False,False,False,False,0.5645161290322581,0.5645161290322581,10.903225806451612,10.903225806451612,10.73015873015873,10.73015873015873,0.496,0.496,0.46153846153846156,0.46153846153846156,0.0,0.0,AFC_SOUTH,AFC_NORTH,False,0.5,0.5,0,False,False,True,True,False,False,,,1.0,3,0.3333333333333333,17.666666666666668,-5.0,1.0,3,0.3333333333333333,15.0,-5.333333333333333,0.0,0.33333333333333304,2.666666666666668,2,2,2,2,2,3
2023-10-01,IND,LA,23.0,29.0,Lucas Oil Stadium,800.0,67.0,71.0,38.0,44.0,25.0,9.0,3.0,2.0,4.0,165.0,2023,86,0,1,0,800.0,800.0,67.0,67.0,71.0,71.0,38.0,38.0,44.0,44.0,25.0,25.0,9.0,9.0,3.0,3.0,2.0,2.0,4.0,4.0,165.0,165.0,0.5352112676056338,0.5352112676056338,0.36,0.36,0.6666666666666666,0.6666666666666666,5.797101449275362,5.797101449275362,1110,1,0,0,-3.0,IND,LA,23.0,29.0,Lucas Oil Stadium,800.0,67.0,71.0,38.0,44.0,25.0,9.0,3.0,2.0,4.0,165.0,0,1,0,800.0,800.0,67.0,67.0,71.0,71.0,38.0,38.0,44.0,44.0,25.0,25.0,9.0,9.0,3.0,3.0,2.0,2.0,4.0,4.0,165.0,165.0,0.5352112676056338,0.5352112676056338,0.36,0.36,0.6666666666666666,0.6666666666666666,5.797101449275362,5.797101449275362,623.3333333333334,626.0,54.333333333333336,52.666666666666664,75.66666666666667,73.66666666666667,45.333333333333336,38.666666666666664,35.666666666666664,36.333333333333336,26.333333333333332,26.333333333333332,7.333333333333333,8.0,6.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,7.333333333333333,2.0,67.33333333333333,80.0,0.5985927069899257,0.529085729085729,0.27579365079365087,0.30476190476190473,0.48333333333333334,1.0,4.769272059127132,4.952829477210572,2,-2,False,138.0,138.0,4.492753623188406,4.492753623188406,0.3188405797101449,0.3188405797101449,0.2898550724637681,0.2898550724637681,0.0,1.0,0.0,0.3333333333333333,18.333333333333332,20.666666666666668,27.666666666666668,17.0,0.0,1.0,0.0,0.2,17.6,16.8,24.8,21.2,-9.333333333333334,3.6666666666666665,0.0,0.4,-6.0,6.0,True,False,True,True,True,True,0.5352112676056338,0.5352112676056338,11.267605633802816,11.267605633802816,11.940298507462687,11.940298507462687,0.5144927536231884,0.5144927536231884,0.36,0.36,0.6666666666666666,0.6666666666666666,AFC_SOUTH,NFC_EAST,False,0.5,0.5,0,False,False,True,True,False,False,,,0.0,3,0.0,25.0,-5.666666666666667,3.0,5,0.6,20.2,-0.8,-0.6,-4.866666666666667,4.800000000000001,1,4,6,4,2,5
