season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,JAX,8,00-0034775,WR,Christian Kirk,Christian,Kirk,Shoulder,,Out,,,"
    ",2024-10-27 19:43:32
2024,REG,JAX,8,00-0036327,G,Ezra Cleveland,Ezra,Cleveland,Ankle,,Questionable,,,"
    ",2024-10-27 19:21:34
2024,REG,JAX,8,00-0032195,CB,Ronald Darby,Ronald,Darby,Hip,,Questionable,,,"
    ",2024-10-27 17:33:56
2024,REG,JAX,8,00-0032053,G,Brandon Scherff,Brandon,Scherff,Knee,,Questionable,,,"
    ",2024-10-27 18:52:44
2024,REG,JAX,8,00-0039893,WR,Brian Thomas,Brian,Thomas,Chest,,Questionable,,,"
    ",2024-10-27 19:32:12
2024,REG,JAX,8,00-0039889,DT,Maason Smith,Maason,Smith,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-10-25 17:49:19
2024,REG,JAX,8,00-0036196,WR,Gabe Davis,Gabe,Davis,Shoulder,,Questionable,Knee,,Limited Participation in Practice,2024-10-27 18:09:41
2024,REG,JAX,8,00-0036973,RB,Travis Etienne,Travis,Etienne,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-25 17:49:19
2024,REG,JAX,8,00-0034413,LB,Foyesade Oluokun,Foyesade,Oluokun,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-10-25 17:49:19
2024,REG,JAX,8,00-0037274,DE,Esezi Otomewo,Esezi,Otomewo,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-10-25 17:49:19
2024,REG,JAX,8,00-0033889,T,Cam Robinson,Cam,Robinson,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2024-10-25 17:49:19
2024,REG,JAX,8,00-0035378,S,Andrew Wingard,Andrew,Wingard,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-25 17:49:19
2024,REG,KC,8,00-0037819,LB,Leo Chenal,Leo,Chenal,,,,Shoulder,,Full Participation in Practice,2024-10-25 18:16:14
2024,REG,KC,8,00-0035140,WR,Mecole Hardman,Mecole,Hardman,,,,Knee,,Full Participation in Practice,2024-10-25 18:16:14
2024,REG,KC,8,00-0039825,S,Jaden Hicks,Jaden,Hicks,,,,Ankle,,Full Participation in Practice,2024-10-25 18:16:14
2024,REG,KC,8,00-0033923,RB,Kareem Hunt,Kareem,Hunt,,,,Hip,,Full Participation in Practice,2024-10-25 18:16:14
2024,REG,KC,8,00-0034818,DT,Derrick Nnadi,Derrick,Nnadi,,,,Triceps,,Full Participation in Practice,2024-10-25 18:16:14
2024,REG,KC,8,00-0034361,S,Justin Reid,Justin,Reid,,,,Hand,,Full Participation in Practice,2024-10-23 20:36:17
2024,REG,KC,8,00-0039824,TE,Jared Wiley,Jared,Wiley,,,,Achilles,,Full Participation in Practice,2024-10-25 18:16:14
2024,REG,KC,8,00-0037198,CB,Nazeeh Johnson,Nazeeh,Johnson,Concussion,,Out,,,"
    ",2024-10-27 22:03:29
2024,REG,KC,8,00-0036378,DE,Michael Danna,Michael,Danna,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-10-25 18:17:02
2024,REG,KC,8,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-25 18:17:08
2024,REG,LA,8,00-0033884,CB,Tre'Davious White,Tre'Davious,White,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-23 19:41:22
2024,REG,LA,8,00-0033908,WR,Cooper Kupp,Cooper,Kupp,,,,Ankle,,Full Participation in Practice,2024-10-23 19:39:00
2024,REG,LA,8,00-0035617,LB,Troy Reeder,Troy,Reeder,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-23 19:43:07
2024,REG,LA,8,00-0039751,WR,Jordan Whittington,Jordan,Whittington,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-10-23 19:44:11
2024,REG,LA,8,00-0034803,T,Joseph Noteboom,Joseph,Noteboom,Ankle,,Out,Ankle,,Full Participation in Practice,2024-10-23 19:46:56
2024,REG,LA,8,00-0036349,S,Kamren Curl,Kamren,Curl,Knee,,Questionable,,,"
    ",2024-10-25 00:26:18
2024,REG,LA,8,00-0039734,DE,Braden Fiske,Braden,Fiske,Back,,Questionable,Back,,Limited Participation in Practice,2024-10-23 19:43:54
2024,REG,LA,8,00-0036366,DT,Neville Gallimore,Neville,Gallimore,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-23 19:46:39
2024,REG,LA,8,00-0039075,WR,Puka Nacua,Puka,Nacua,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-23 19:47:07
2024,REG,LAC,8,00-0036416,CB,Kristian Fulton,Kristian,Fulton,-- ,,Note,Hamstring,,Full Participation in Practice,2024-10-25 22:21:48
2024,REG,LAC,8,00-0031040,DE,Khalil Mack,Khalil,Mack,-- ,,Note,Not injury related - resting player,,Full Participation in Practice,2024-10-25 22:22:48
2024,REG,LAC,8,00-0037307,CB,Ja'Sir Taylor,Ja'Sir,Taylor,-- ,,Note,Fibula,,Full Participation in Practice,2024-10-25 22:23:07
2024,REG,LAC,8,00-0038573,WR,Derius Davis,Derius,Davis,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-10-25 22:21:26
2024,REG,LAC,8,00-0038544,WR,Quentin Johnston,Quentin,Johnston,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,2024-10-25 22:22:12
2024,REG,LAC,8,00-0033156,DE,Joey Bosa,Joey,Bosa,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-10-25 22:21:01
2024,REG,LAC,8,00-0034777,WR,D.J. Chark,D.J.,Chark,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-25 22:21:01
2024,REG,LAC,8,00-0034159,TE,Will Dissly,Will,Dissly,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-25 22:21:01
2024,REG,LAC,8,00-0034830,TE,Hayden Hurst,Hayden,Hurst,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-25 22:21:01
2024,REG,LAC,8,00-0039915,WR,Ladd McConkey,Ladd,McConkey,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-10-25 22:21:01
2024,REG,LAC,8,00-0032103,LB,Denzel Perryman,Denzel,Perryman,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-10-25 22:21:01
2024,REG,LV,8,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,,,,Knee,,Full Participation in Practice,2024-10-25 21:27:33
2024,REG,LV,8,00-0033381,DT,Adam Butler,Adam,Butler,,,,Hip,,Full Participation in Practice,2024-10-25 21:27:33
2024,REG,LV,8,00-0034973,DE,Maxx Crosby,Maxx,Crosby,,,,Ankle,,Full Participation in Practice,2024-10-25 21:27:50
2024,REG,LV,8,00-0034759,T,Kolton Miller,Kolton,Miller,,,,Elbow,,Full Participation in Practice,2024-10-25 21:27:33
2024,REG,LV,8,00-0035289,QB,Gardner Minshew,Gardner,Minshew,,,,Right Elbow,,Full Participation in Practice,2024-10-25 21:27:33
2024,REG,LV,8,00-0037255,G,Dylan Parham,Dylan,Parham,Foot,,Out,Foot,,Did Not Participate In Practice,2024-10-25 21:29:28
2024,REG,LV,8,00-0035127,C,Andre James,Andre,James,Back,,Questionable,,,"
    ",2024-10-27 22:46:56
2024,REG,LV,8,00-0036232,TE,Harrison Bryant,Harrison,Bryant,Elbow,,Questionable,Elbow,,Did Not Participate In Practice,2024-10-25 21:28:58
2024,REG,LV,8,00-0039374,LB,Tommy Eichenberg,Tommy,Eichenberg,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2024-10-25 21:28:58
2024,REG,LV,8,00-0037383,LB,Kana'i Mauga,Kana'i,Mauga,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-25 21:28:58
2024,REG,LV,8,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,Abdomen,,Questionable,Abdomen,,Full Participation in Practice,2024-10-25 21:28:58
2024,REG,MIA,8,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-23 19:53:05
2024,REG,MIA,8,00-0026190,DT,Calais Campbell,Calais,Campbell,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-23 19:55:33
2024,REG,MIA,8,00-0035993,QB,Tyler Huntley,Tyler,Huntley,,,,Right Shoulder,,Did Not Participate In Practice,2024-10-25 20:00:38
2024,REG,MIA,8,00-0037010,G,Liam Eichenberg,Liam,Eichenberg,,,,Shoulder,Shoulder,Full Participation in Practice,2024-10-25 20:04:01
2024,REG,MIA,8,00-0033073,LB,Emmanuel Ogbah,Emmanuel,Ogbah,,,,Biceps,,Full Participation in Practice,2024-10-25 20:04:20
2024,REG,MIA,8,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Quadricep,,Full Participation in Practice,2024-10-25 20:04:29
2024,REG,MIA,8,00-0037353,CB,Kader Kohou,Kader,Kohou,Neck,,Out,Neck,,Did Not Participate In Practice,2024-10-25 20:02:15
2024,REG,MIA,8,00-0034285,DT,Zach Sieler,Zach,Sieler,Eye,,Out,Eye,,Did Not Participate In Practice,2024-10-25 20:02:32
2024,REG,MIA,8,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,,Out,Hand,,Full Participation in Practice,2024-10-27 18:38:07
2024,REG,MIA,8,00-0039481,CB,Storm Duck,Storm,Duck,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-10-25 20:03:06
2024,REG,MIA,8,00-0038720,TE,Julian Hill,Julian,Hill,Shoulder,,Questionable,,,"
    ",2024-10-27 17:15:41
2024,REG,MIA,8,00-0033040,WR,Tyreek Hill,Tyreek,Hill,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-10-25 20:03:24
2024,REG,MIA,8,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-10-25 20:03:43
2024,REG,MIN,8,00-0037301,S,Theo Jackson,Theo,Jackson,,,,Hand,,Full Participation in Practice,2024-10-23 17:17:13
2024,REG,MIN,8,00-0037007,DE,Patrick Jones,Patrick,Jones,,,,Shoulder,,Full Participation in Practice,2024-10-23 17:17:13
2024,REG,MIN,8,00-0033293,RB,Aaron Jones,Aaron,Jones,,,,Hamstring,,Full Participation in Practice,2024-10-23 17:17:43
2024,REG,MIN,8,00-0035249,TE,Josh Oliver,Josh,Oliver,,,,Feet,,Full Participation in Practice,2024-10-23 17:17:13
2024,REG,MIN,8,00-0034782,DT,Harrison Phillips,Harrison,Phillips,,,,Shoulder,,Full Participation in Practice,2024-10-23 17:17:13
2024,REG,MIN,8,00-0036616,T,Christian Darrisaw,Christian,Darrisaw,Knee,,Out,,,"
    ",2024-10-25 02:18:42
2024,REG,MIN,8,00-0035276,LB,Blake Cashman,Blake,Cashman,Toe,,Out,Toe,,Did Not Participate In Practice,2024-10-23 17:21:23
2024,REG,MIN,8,00-0035702,G,Dalton Risner,Dalton,Risner,Back,,Questionable,Back,,Full Participation in Practice,2024-10-23 17:22:13
2024,REG,MIN,8,00-0038101,CB,Akayleb Evans,Akayleb,Evans,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-10-23 17:21:43
2024,REG,MIN,8,00-0035229,TE,T.J. Hockenson,T.J.,Hockenson,Knee,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-23 17:21:57
2024,REG,NE,8,00-0033307,WR,Kendrick Bourne,Kendrick,Bourne,,,,Knee,,Full Participation in Practice,2024-10-25 19:57:27
2024,REG,NE,8,00-0039318,LB,Curtis Jacobs,Curtis,Jacobs,,,,Knee,,Full Participation in Practice,2024-10-25 19:57:27
2024,REG,NE,8,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,,,,Shoulder,Knee,Full Participation in Practice,2024-10-25 19:58:18
2024,REG,NE,8,00-0039054,S,Marte Mapu,Marte,Mapu,,,,Neck,,Full Participation in Practice,2024-10-25 19:57:27
2024,REG,NE,8,00-0036875,RB,Rhamondre Stevenson,Rhamondre,Stevenson,,,,Foot,,Full Participation in Practice,2024-10-25 19:57:27
2024,REG,NE,8,00-0039907,WR,Ja'Lynn Polk,Ja'Lynn,Polk,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-25 20:00:19
2024,REG,NE,8,00-0039887,G,Layden Robinson,Layden,Robinson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-25 20:00:26
2024,REG,NE,8,00-0039851,QB,Drake Maye,Drake,Maye,Head,,Out,Knee,,Full Participation in Practice,2024-10-27 18:37:21
2024,REG,NE,8,00-0037205,S,Brenden Schooler,Brenden,Schooler,Illness,,Questionable,,,"
    ",2024-10-26 23:35:19
2024,REG,NE,8,00-0034251,DT,Daniel Ekuale,Daniel,Ekuale,Abdomen,,Questionable,Abdomen,,Did Not Participate In Practice,2024-10-25 20:00:03
2024,REG,NE,8,00-0032580,CB,Jonathan Jones,Jonathan,Jones,Shoulder,,Questionable,Shoulder,Not injury related - personal ,Did Not Participate In Practice,2024-10-25 20:00:03
2024,REG,NE,8,00-0036231,S,Kyle Dugger,Kyle,Dugger,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-26 15:17:36
2024,REG,NE,8,00-0035266,G,Michael Jordan,Michael,Jordan,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-25 20:00:03
2024,REG,NE,8,00-0037287,T,Vederian Lowe,Vederian,Lowe,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-25 20:00:03
2024,REG,NE,8,00-0033461,LB,Raekwon McMillan,Raekwon,McMillan,Back,,Questionable,Back,,Limited Participation in Practice,2024-10-25 20:00:03
2024,REG,NE,8,00-0038569,G,Sidy Sow,Sidy,Sow,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-10-25 20:00:03
2024,REG,NE,8,00-0035646,LB,Sione Takitaki,Sione,Takitaki,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-25 20:00:03
2024,REG,NE,8,00-0039148,DE,Keion White,Keion,White,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-25 20:00:03
2024,REG,NO,8,00-0033357,TE,Taysom Hill,Taysom,Hill,,,,Rib,,Full Participation in Practice,2024-10-25 17:03:08
2024,REG,NO,8,00-0033011,C,Connor McGovern,Connor,McGovern,,,,Back,,Full Participation in Practice,2024-10-25 17:03:08
2024,REG,NO,8,00-0037239,WR,Chris Olave,Chris,Olave,,,,Concussion,,Full Participation in Practice,2024-10-25 17:03:08
2024,REG,NO,8,00-0033082,G,Lucas Patrick,Lucas,Patrick,,,,Chest,,Full Participation in Practice,2024-10-25 18:24:46
2024,REG,NO,8,00-0039376,QB,Spencer Rattler,Spencer,Rattler,,,,Hip,,Full Participation in Practice,2024-10-25 17:03:08
2024,REG,NO,8,00-0036408,C,Cesar Ruiz,Cesar,Ruiz,,,,Knee,,Full Participation in Practice,2024-10-25 17:03:08
2024,REG,NO,8,00-0035656,DT,Khalen Saunders,Khalen,Saunders,,,,Back,,Full Participation in Practice,2024-10-25 17:03:36
2024,REG,NO,8,00-0036927,LB,Pete Werner,Pete,Werner,,,,Hamstring,,Full Participation in Practice,2024-10-25 17:03:26
2024,REG,NO,8,00-0036040,TE,Juwan Johnson,Juwan,Johnson,,,,Shoulder,,Limited Participation in Practice,2024-10-25 17:03:08
2024,REG,NO,8,00-0033906,RB,Alvin Kamara,Alvin,Kamara,,,,Hand,Rib,Limited Participation in Practice,2024-10-25 17:03:08
2024,REG,NO,8,00-0038551,RB,Kendre Miller,Kendre,Miller,Hamstring,,Out,,,"
    ",2024-10-27 22:49:44
2024,REG,NO,8,00-0038566,G,Nick Saldiveri,Nick,Saldiveri,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-10-25 17:05:47
2024,REG,NO,8,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,Hip,,Out,Hip,,Did Not Participate In Practice,2024-10-25 17:06:08
2024,REG,NO,8,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,Hand,,Out,Hamstring,,Full Participation in Practice,2024-10-27 22:54:03
2024,REG,NO,8,00-0031280,QB,Derek Carr,Derek,Carr,Oblique,,Doubtful,Oblique,,Did Not Participate In Practice,2024-10-25 17:04:32
2024,REG,NO,8,00-0039386,WR,Bub Means,Bub,Means,,,Questionable,,,"
    ",2024-10-27 21:20:24
2024,REG,NO,8,00-0039620,CB,Rico Payton,Rico,Payton,Back,,Questionable,,,"
    ",2024-10-27 23:05:05
2024,REG,NYG,8,00-0038938,WR,Jalin Hyatt,Jalin,Hyatt,,,,Rib,,Full Participation in Practice,2024-10-26 18:26:29
2024,REG,NYG,8,00-0038123,S,Dane Belton,Dane,Belton,,,,Calf,,Limited Participation in Practice,2024-10-26 18:27:47
2024,REG,NYG,8,00-0035713,LB,Brian Burns,Brian,Burns,,,,Groin,Achilles,Limited Participation in Practice,2024-10-26 18:26:43
2024,REG,NYG,8,00-0039508,G,Jake Kubas,Jake,Kubas,,,,Abdomen,,Limited Participation in Practice,2024-10-26 18:28:16
2024,REG,NYG,8,00-0035683,DT,Dexter Lawrence,Dexter,Lawrence,,,,Hip,,Limited Participation in Practice,2024-10-26 18:26:29
2024,REG,NYG,8,00-0035042,P,Jamie Gillan,Jamie,Gillan,Right Hamstring,,Out,Left Hamstring,,Did Not Participate In Practice,2024-10-26 18:30:09
2024,REG,NYG,8,00-0033878,CB,Adoree' Jackson,Adoree',Jackson,Neck,,Out,Neck,,Did Not Participate In Practice,2024-10-26 18:30:30
2024,REG,NYG,8,00-0034999,LB,Ty Summers,Ty,Summers,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-26 18:31:01
2024,REG,NYG,8,00-0037758,CB,Cordale Flott,Cordale,Flott,Groin,,Doubtful,Groin,,Limited Participation in Practice,2024-10-26 18:29:53
2024,REG,NYG,8,00-0039384,RB,Tyrone Tracy,Tyrone,Tracy,Shoulder,gameday concussion protocol evaluation,Questionable,,,"
    ",2024-10-29 03:13:35
2024,REG,NYG,8,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,Hip,,Questionable,Hip,,Did Not Participate In Practice,2024-10-26 18:29:23
2024,REG,NYG,8,00-0038477,WR,Bryce Ford-Wheaton,Bryce,Ford-Wheaton,Achilles,,Questionable,Achilles,,Full Participation in Practice,2024-10-29 03:05:36
2024,REG,NYG,8,00-0038403,CB,Tre Hawkins,Tre,Hawkins,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-26 18:29:23
2024,REG,NYJ,8,00-0036501,CB,Michael Carter,Michael,Carter,,,,Biceps,,Full Participation in Practice,2024-10-25 19:04:52
2024,REG,NYJ,8,00-0034270,TE,Tyler Conklin,Tyler,Conklin,,,,Hip,,Full Participation in Practice,2024-10-25 19:04:52
2024,REG,NYJ,8,00-0039142,DE,Will McDonald,Will,McDonald,,,,Shoulder,,Full Participation in Practice,2024-10-25 19:04:52
2024,REG,NYJ,8,00-0034384,CB,D.J. Reed,D.J.,Reed,,,,Groin,,Full Participation in Practice,2024-10-25 19:04:52
2024,REG,NYJ,8,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,,,,Knee,Hamstring,Full Participation in Practice,2024-10-25 19:05:06
2024,REG,NYJ,8,00-0027947,T,Tyron Smith,Tyron,Smith,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-25 19:05:12
2024,REG,NYJ,8,00-0037003,LB,Chazz Surratt,Chazz,Surratt,,,,Heel,,Full Participation in Practice,2024-10-25 19:04:52
2024,REG,NYJ,8,00-0035680,LB,Quincy Williams,Quincy,Williams,,,,Neck,,Full Participation in Practice,2024-10-25 19:04:52
2024,REG,NYJ,8,00-0031296,LB,C.J. Mosley,C.J.,Mosley,Neck,,Out,,,"
    ",2024-10-27 19:10:57
2024,REG,NYJ,8,00-0036329,S,Ashtyn Davis,Ashtyn,Davis,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-25 19:05:59
2024,REG,NYJ,8,00-0036371,DT,Leki Fotu,Leki,Fotu,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-25 19:06:08
2024,REG,NYJ,8,00-0036979,G,Alijah Vera-Tucker,Alijah,Vera-Tucker,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-25 19:05:28
2024,REG,NYJ,8,00-0037155,S,Tony Adams,Tony,Adams,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-10-25 19:06:14
2024,REG,NYJ,8,00-0034521,WR,Allen Lazard,Allen,Lazard,Chest,,Doubtful,Chest,,Did Not Participate In Practice,2024-10-25 19:05:53
2024,REG,NYJ,8,00-0036510,TE,Kenny Yeboah,Kenny,Yeboah,Abdomen,,Questionable,Abdomen,,Full Participation in Practice,2024-10-25 19:05:18
2024,REG,NYJ,8,00-0031330,T,Morgan Moses,Morgan,Moses,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-25 19:05:18
2024,REG,PHI,8,00-0034844,RB,Saquon Barkley,Saquon,Barkley,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-25 19:24:38
2024,REG,PHI,8,00-0036418,LB,Zack Baun,Zack,Baun,,,,Shoulder,,Full Participation in Practice,2024-10-25 19:24:38
2024,REG,PHI,8,00-0027865,DE,Brandon Graham,Brandon,Graham,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-25 19:24:38
2024,REG,PHI,8,00-0036423,TE,Albert Okwuegbunam,Albert,Okwuegbunam,,,,Abdomen,,Full Participation in Practice,2024-10-25 19:24:38
2024,REG,PHI,8,00-0038487,CB,Eli Ricks,Eli,Ricks,,,,Groin,,Full Participation in Practice,2024-10-25 19:24:46
2024,REG,PHI,8,00-0039747,WR,Ainias Smith,Ainias,Smith,,,,Ankle,,Full Participation in Practice,2024-10-25 19:24:38
2024,REG,PHI,8,00-0034381,LB,Josh Sweat,Josh,Sweat,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-25 19:24:38
2024,REG,PHI,8,00-0036284,T,Mekhi Becton,Mekhi,Becton,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-25 19:25:12
2024,REG,PHI,8,00-0034351,TE,Dallas Goedert,Dallas,Goedert,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-25 19:25:20
2024,REG,PHI,8,00-0038978,DT,Byron Young,Byron,Young,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-25 19:25:59
2024,REG,PHI,8,00-0030062,CB,Darius Slay,Darius,Slay,Groin,,Out,Not injury related - resting player,,Full Participation in Practice,2024-10-27 19:23:58
2024,REG,PIT,8,00-0036893,RB,Najee Harris,Najee,Harris,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-26 17:42:33
2024,REG,PIT,8,00-0031585,TE,MyCole Pruitt,MyCole,Pruitt,,,,kidney,,Did Not Participate In Practice,2024-10-26 17:42:53
2024,REG,PIT,8,00-0039110,DT,Keeanu Benton,Keeanu,Benton,,,,Calf,,Full Participation in Practice,2024-10-26 17:42:19
2024,REG,PIT,8,00-0034277,S,DeShon Elliott,DeShon,Elliott,,,,Back,,Full Participation in Practice,2024-10-26 17:44:09
2024,REG,PIT,8,00-0027969,DT,Cameron Heyward,Cameron,Heyward,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-26 17:43:21
2024,REG,PIT,8,00-0034356,CB,Donte Jackson,Donte,Jackson,,,,Shoulder,,Full Participation in Practice,2024-10-26 17:42:19
2024,REG,PIT,8,00-0033512,S,Damontae Kazee,Damontae,Kazee,,,,Ankle,,Full Participation in Practice,2024-10-26 17:42:19
2024,REG,PIT,8,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-26 17:43:27
2024,REG,PIT,8,00-0039896,C,Zach Frazier,Zach,Frazier,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-26 17:55:47
2024,REG,PIT,8,00-0038577,LB,Nick Herbig,Nick,Herbig,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-26 17:55:39
2024,REG,PIT,8,00-0039739,WR,Roman Wilson,Roman,Wilson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-26 17:55:07
2024,REG,PIT,8,00-0037480,T,Dylan Cook,Dylan,Cook,Foot,,Out,Foot,,Full Participation in Practice,2024-10-26 17:55:55
2024,REG,PIT,8,00-0032366,LB,Tyler Matakevich,Tyler,Matakevich,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2024-10-26 17:55:21
2024,REG,PIT,8,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,2024-10-26 17:55:14
2024,REG,PIT,8,00-0036945,QB,Justin Fields,Justin,Fields,Hamstring,,Questionable,,,"
    ",2024-10-27 16:19:30
2024,REG,SEA,8,00-0038133,LB,Boye Mafe,Boye,Mafe,,,,Knee,,Did Not Participate In Practice,2024-10-25 21:05:25
2024,REG,SEA,8,00-0034974,S,Julian Love,Julian,Love,,,,Knee,Quadricep,Full Participation in Practice,2024-10-25 21:04:34
2024,REG,SEA,8,00-0038613,S,Jerrick Reed,Jerrick,Reed,,,,Knee,,Full Participation in Practice,2024-10-25 21:04:34
2024,REG,SEA,8,00-0038488,TE,Brady Russell,Brady,Russell,,,,Shoulder,,Full Participation in Practice,2024-10-25 21:04:34
2024,REG,SEA,8,00-0038134,RB,Kenneth Walker,Kenneth,Walker,,,,Illness,,Full Participation in Practice,2024-10-25 21:05:04
2024,REG,SEA,8,00-0031933,DT,Leonard Williams,Leonard,Williams,,,,Knee,Not injury related - resting p,Full Participation in Practice,2024-10-25 21:04:34
2024,REG,SEA,8,00-0037079,CB,Tariq Woolen,Tariq,Woolen,,,,Ankle,,Full Participation in Practice,2024-10-25 21:05:18
2024,REG,SEA,8,00-0037812,T,Abraham Lucas,Abraham,Lucas,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-25 19:41:37
2024,REG,SEA,8,00-0035640,WR,DK Metcalf,DK,Metcalf,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-10-25 19:41:58
2024,REG,SEA,8,00-0038572,DT,Cameron Young,Cameron,Young,Knee,,Doubtful,Knee,,Limited Participation in Practice,2024-10-25 19:42:31
2024,REG,SEA,8,00-0035678,DE,Dre'Mont Jones,Dre'Mont,Jones,,,Questionable,,,"
    ",2024-10-27 22:06:44
2024,REG,SEA,8,00-0039795,CB,Nehemiah Pritchett,Nehemiah,Pritchett,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-10-25 19:43:56
2024,REG,SEA,8,00-0036885,CB,Tre Brown,Tre,Brown,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-25 19:42:57
2024,REG,SEA,8,00-0032466,T,George Fant,George,Fant,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-25 19:44:14
2024,REG,SEA,8,00-0038591,DE,Mike Morris,Mike,Morris,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-25 19:43:35
2024,REG,SF,8,00-0035717,DE,Nick Bosa,Nick,Bosa,,,,Elbow,,Full Participation in Practice,2024-10-25 20:07:24
2024,REG,SF,8,00-0032128,WR,Chris Conley,Chris,Conley,,,,Ankle,,Full Participation in Practice,2024-10-25 20:07:15
2024,REG,SF,8,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-25 20:06:52
2024,REG,SF,8,00-0038625,LB,Dee Winters,Dee,Winters,Concussion,,Out,,,"
    ",2024-10-28 02:51:55
